annotation_id,annotator,choice,created_at,id,image,lead_time,updated_at
722,1,Not-sensitive,16/10/2023 16:24,3867,http://localhost:8081/UL_NI_1402.png,3862,16/10/2023 16:24
1173,1,Not-sensitive,16/10/2023 17:20,3868,http://localhost:8081/UL_NI_1403.png,25326,16/10/2023 17:20
792,1,Not-sensitive,16/10/2023 16:33,3869,http://localhost:8081/UL_NI_1404.png,3231,16/10/2023 16:33
681,1,Not-sensitive,16/10/2023 16:19,3870,http://localhost:8081/UL_NI_1405.png,4545,16/10/2023 16:19
1174,1,Sensitive,16/10/2023 17:20,3871,http://localhost:8081/UL_NI_1406.png,7669,16/10/2023 17:20
1175,1,Not-sensitive,16/10/2023 17:20,3872,http://localhost:8081/UL_NI_1407.png,5416,16/10/2023 17:20
1176,1,Not-sensitive,16/10/2023 17:20,3873,http://localhost:8081/UL_NI_1408.png,726,16/10/2023 17:20
1177,1,Not-sensitive,16/10/2023 17:20,3874,http://localhost:8081/UL_NI_1409.png,11643,16/10/2023 17:20
589,1,Not-sensitive,16/10/2023 15:47,3875,http://localhost:8081/UL_NI_141.png,3174,16/10/2023 15:47
802,1,Not-sensitive,16/10/2023 16:34,3876,http://localhost:8081/UL_NI_1410.png,3635,16/10/2023 16:34
1178,1,Sensitive,16/10/2023 17:21,3877,http://localhost:8081/UL_NI_1411.png,26018,16/10/2023 17:21
529,1,Not-sensitive,16/10/2023 15:40,3878,http://localhost:8081/UL_NI_1412.png,18052,16/10/2023 15:40
627,1,Not-sensitive,16/10/2023 15:50,3879,http://localhost:8081/UL_NI_1413.png,3236,16/10/2023 15:50
509,1,Not-sensitive,16/10/2023 15:38,3880,http://localhost:8081/UL_NI_1414.png,2992,16/10/2023 15:38
469,1,Not-sensitive,16/10/2023 15:33,3881,http://localhost:8081/UL_NI_1415.png,8694,16/10/2023 15:33
1179,1,Not-sensitive,16/10/2023 17:21,3882,http://localhost:8081/UL_NI_1416.png,69,16/10/2023 17:21
1180,1,Not-sensitive,16/10/2023 17:21,3883,http://localhost:8081/UL_NI_1417.png,7765,16/10/2023 17:21
1181,1,Not-sensitive,16/10/2023 17:21,3884,http://localhost:8081/UL_NI_1418.png,7241,16/10/2023 17:21
1182,1,Not-sensitive,16/10/2023 17:21,3885,http://localhost:8081/UL_NI_1419.png,6175,16/10/2023 17:21
1183,1,Not-sensitive,16/10/2023 17:21,3886,http://localhost:8081/UL_NI_142.png,2069,16/10/2023 17:21
1184,1,Not-sensitive,16/10/2023 17:22,3887,http://localhost:8081/UL_NI_1420.png,3899,16/10/2023 17:22
1185,1,Not-sensitive,16/10/2023 17:22,3888,http://localhost:8081/UL_NI_1421.png,12565,16/10/2023 17:22
1186,1,Not-sensitive,16/10/2023 17:22,3889,http://localhost:8081/UL_NI_1422.png,10617,16/10/2023 17:22
1187,1,Not-sensitive,16/10/2023 17:52,3890,http://localhost:8081/UL_NI_1423.png,3528,16/10/2023 17:52
569,1,Not-sensitive,16/10/2023 15:46,3891,http://localhost:8081/UL_NI_1424.png,473,16/10/2023 15:46
1631,1,Not-sensitive,17/10/2023 13:32,3892,http://localhost:8081/UL_NI_1425.png,2035,17/10/2023 13:32
1727,1,Not-sensitive,18/10/2023 10:47,3893,http://localhost:8081/UL_NI_1426.png,437447,20/10/2023 17:20
1375,1,Sensitive,17/10/2023 12:19,3894,http://localhost:8081/UL_NI_1427.png,4074,17/10/2023 12:19
1601,1,Not-sensitive,17/10/2023 13:29,3895,http://localhost:8081/UL_NI_1428.png,3827,17/10/2023 13:29
1309,1,Not-sensitive,17/10/2023 12:14,3896,http://localhost:8081/UL_NI_1429.png,2195,17/10/2023 12:14
721,1,Not-sensitive,16/10/2023 16:24,3897,http://localhost:8081/UL_NI_143.png,1778,16/10/2023 16:24
1322,1,Not-sensitive,17/10/2023 12:15,3898,http://localhost:8081/UL_NI_1430.png,1529,17/10/2023 12:15
1440,1,Not-sensitive,17/10/2023 13:14,3899,http://localhost:8081/UL_NI_1431.png,2948,17/10/2023 13:14
1991,1,Not-sensitive,18/10/2023 11:48,3900,http://localhost:8081/UL_NI_1432.png,3849,18/10/2023 11:48
1718,1,Not-sensitive,18/10/2023 10:39,3901,http://localhost:8081/UL_NI_1433.png,12,18/10/2023 10:39
2123,1,Not-sensitive,18/10/2023 12:09,3902,http://localhost:8081/UL_NI_1434.png,4817,18/10/2023 12:09
814,1,Not-sensitive,16/10/2023 16:36,3903,http://localhost:8081/UL_NI_1435.png,3917,16/10/2023 16:36
1557,1,Not-sensitive,17/10/2023 13:26,3904,http://localhost:8081/UL_NI_1436.png,5247,17/10/2023 13:26
1414,1,Sensitive,17/10/2023 13:10,3905,http://localhost:8081/UL_NI_1437.png,9975,17/10/2023 13:10
1619,1,Not-sensitive,17/10/2023 13:31,3906,http://localhost:8081/UL_NI_1438.png,8468,17/10/2023 13:31
2309,1,Sensitive,18/10/2023 12:29,3907,http://localhost:8081/UL_NI_1439.png,3199,18/10/2023 12:29
1502,1,Not-sensitive,17/10/2023 13:22,3908,http://localhost:8081/UL_NI_144.png,4571,17/10/2023 13:22
761,1,Not-sensitive,16/10/2023 16:29,3909,http://localhost:8081/UL_NI_1440.png,13528,16/10/2023 16:29
1795,1,Not-sensitive,18/10/2023 11:00,3910,http://localhost:8081/UL_NI_1441.png,8984,18/10/2023 11:00
1700,1,Not-sensitive,18/10/2023 10:30,3911,http://localhost:8081/UL_NI_1442.png,2123,18/10/2023 10:30
1612,1,Not-sensitive,17/10/2023 13:30,3912,http://localhost:8081/UL_NI_1443.png,5928,17/10/2023 13:30
710,1,Not-sensitive,16/10/2023 16:23,3913,http://localhost:8081/UL_NI_1444.png,5457,16/10/2023 16:23
1630,1,Not-sensitive,17/10/2023 13:32,3914,http://localhost:8081/UL_NI_1445.png,3517,17/10/2023 13:32
2268,1,Not-sensitive,18/10/2023 12:27,3915,http://localhost:8081/UL_NI_1446.png,128,18/10/2023 12:27
1703,1,Not-sensitive,18/10/2023 10:38,3916,http://localhost:8081/UL_NI_1447.png,535149,20/10/2023 17:21
1509,1,Not-sensitive,17/10/2023 13:22,3917,http://localhost:8081/UL_NI_1448.png,12103,17/10/2023 13:22
541,1,Sensitive,16/10/2023 15:42,3918,http://localhost:8081/UL_NI_1449.png,19476,16/10/2023 15:42
1540,1,Not-sensitive,17/10/2023 13:25,3919,http://localhost:8081/UL_NI_145.png,1354,17/10/2023 13:25
2173,1,Not-sensitive,18/10/2023 12:22,3920,http://localhost:8081/UL_NI_1450.png,1775,18/10/2023 12:22
600,1,Sensitive,16/10/2023 15:48,3921,http://localhost:8081/UL_NI_1451.png,5229,16/10/2023 15:48
551,1,Not-sensitive,16/10/2023 15:44,3922,http://localhost:8081/UL_NI_1452.png,17049,16/10/2023 15:44
2301,1,Not-sensitive,18/10/2023 12:29,3923,http://localhost:8081/UL_NI_1453.png,2406,18/10/2023 12:29
680,1,Not-sensitive,16/10/2023 16:19,3924,http://localhost:8081/UL_NI_1454.png,8249,16/10/2023 16:19
425,1,Not-sensitive,16/10/2023 15:28,3925,http://localhost:8081/UL_NI_1455.png,1055,16/10/2023 15:28
1565,1,Not-sensitive,17/10/2023 13:27,3926,http://localhost:8081/UL_NI_1456.png,7844,17/10/2023 13:27
1391,1,Not-sensitive,17/10/2023 13:08,3927,http://localhost:8081/UL_NI_1457.png,8415,17/10/2023 13:08
1621,1,Not-sensitive,17/10/2023 13:31,3928,http://localhost:8081/UL_NI_1458.png,3139,17/10/2023 13:31
1875,1,Not-sensitive,18/10/2023 11:06,3929,http://localhost:8081/UL_NI_1459.png,8936,18/10/2023 11:06
1761,1,Not-sensitive,18/10/2023 10:58,3930,http://localhost:8081/UL_NI_146.png,1378,18/10/2023 10:58
707,1,Not-sensitive,16/10/2023 16:23,3931,http://localhost:8081/UL_NI_1460.png,2737,16/10/2023 16:23
1635,1,Not-sensitive,17/10/2023 13:32,3932,http://localhost:8081/UL_NI_1461.png,8817,17/10/2023 13:32
1356,1,Not-sensitive,17/10/2023 12:17,3933,http://localhost:8081/UL_NI_1462.png,2108,17/10/2023 12:17
1351,1,Not-sensitive,17/10/2023 12:17,3934,http://localhost:8081/UL_NI_1463.png,1655,17/10/2023 12:17
1626,1,Sensitive,17/10/2023 13:31,3935,http://localhost:8081/UL_NI_1464.png,7026,17/10/2023 13:31
1968,1,Not-sensitive,18/10/2023 11:47,3936,http://localhost:8081/UL_NI_1465.png,7534,18/10/2023 11:47
385,1,Not-sensitive,16/10/2023 15:21,3937,http://localhost:8081/UL_NI_1466.png,11179,16/10/2023 15:21
2032,1,Not-sensitive,18/10/2023 11:49,3938,http://localhost:8081/UL_NI_1467.png,1982,18/10/2023 11:49
1204,1,Not-sensitive,17/10/2023 12:07,3939,http://localhost:8081/UL_NI_1468.png,1507,17/10/2023 12:07
1218,1,Not-sensitive,17/10/2023 12:08,3940,http://localhost:8081/UL_NI_1469.png,5604,17/10/2023 12:08
621,1,Not-sensitive,16/10/2023 15:50,3941,http://localhost:8081/UL_NI_147.png,3996,16/10/2023 15:50
1552,1,Sensitive,17/10/2023 13:26,3942,http://localhost:8081/UL_NI_1470.png,14339,17/10/2023 13:26
518,1,Not-sensitive,16/10/2023 15:39,3943,http://localhost:8081/UL_NI_1471.png,16174,16/10/2023 15:39
481,1,Not-sensitive,16/10/2023 15:35,3944,http://localhost:8081/UL_NI_1472.png,21837,20/10/2023 17:21
1861,1,Not-sensitive,18/10/2023 11:05,3945,http://localhost:8081/UL_NI_1473.png,1667,18/10/2023 11:05
2251,1,Not-sensitive,18/10/2023 12:26,3946,http://localhost:8081/UL_NI_1474.png,5408,18/10/2023 12:26
1323,1,Sensitive,17/10/2023 12:15,3947,http://localhost:8081/UL_NI_1475.png,7443,17/10/2023 12:15
2068,1,Not-sensitive,18/10/2023 12:05,3948,http://localhost:8081/UL_NI_1476.png,3583,18/10/2023 12:05
1463,1,Not-sensitive,17/10/2023 13:17,3949,http://localhost:8081/UL_NI_1477.png,158,17/10/2023 13:17
2316,1,Not-sensitive,18/10/2023 12:30,3950,http://localhost:8081/UL_NI_1478.png,919,18/10/2023 12:30
1525,1,Not-sensitive,17/10/2023 13:23,3951,http://localhost:8081/UL_NI_1479.png,3157,17/10/2023 13:23
2042,1,Not-sensitive,18/10/2023 11:50,3952,http://localhost:8081/UL_NI_148.png,943,18/10/2023 11:50
1702,1,Not-sensitive,18/10/2023 10:30,3953,http://localhost:8081/UL_NI_1480.png,6769,18/10/2023 10:30
1411,1,Not-sensitive,17/10/2023 13:10,3954,http://localhost:8081/UL_NI_1481.png,7665,17/10/2023 13:10
1298,1,Not-sensitive,17/10/2023 12:13,3955,http://localhost:8081/UL_NI_1482.png,1718,17/10/2023 12:13
2228,1,Not-sensitive,18/10/2023 12:25,3956,http://localhost:8081/UL_NI_1483.png,1225,18/10/2023 12:25
1603,1,Not-sensitive,17/10/2023 13:30,3957,http://localhost:8081/UL_NI_1484.png,1493,17/10/2023 13:30
1466,1,Not-sensitive,17/10/2023 13:18,3958,http://localhost:8081/UL_NI_1485.png,22123,17/10/2023 13:18
514,1,Not-sensitive,16/10/2023 15:38,3959,http://localhost:8081/UL_NI_1486.png,2742,16/10/2023 15:38
1641,1,Not-sensitive,17/10/2023 13:33,3960,http://localhost:8081/UL_NI_1487.png,5917,17/10/2023 13:33
1253,1,Not-sensitive,17/10/2023 12:11,3961,http://localhost:8081/UL_NI_1488.png,5073,17/10/2023 12:11
1471,1,Not-sensitive,17/10/2023 13:18,3962,http://localhost:8081/UL_NI_1489.png,22704,17/10/2023 13:18
1470,1,Not-sensitive,17/10/2023 13:18,3963,http://localhost:8081/UL_NI_149.png,241,17/10/2023 13:18
1657,1,Not-sensitive,17/10/2023 13:34,3964,http://localhost:8081/UL_NI_1490.png,8056,17/10/2023 13:34
2157,1,Not-sensitive,18/10/2023 12:21,3965,http://localhost:8081/UL_NI_1491.png,11142,18/10/2023 12:21
390,1,Not-sensitive,16/10/2023 15:22,3966,http://localhost:8081/UL_NI_1492.png,2645,16/10/2023 15:22
1519,1,Not-sensitive,17/10/2023 13:23,3967,http://localhost:8081/UL_NI_1493.png,11958,17/10/2023 13:23
349,1,Not-sensitive,16/10/2023 15:16,3968,http://localhost:8081/UL_NI_1494.png,3574,16/10/2023 15:16
2014,1,Not-sensitive,18/10/2023 11:49,3969,http://localhost:8081/UL_NI_1495.png,8076,18/10/2023 11:49
1791,1,Not-sensitive,18/10/2023 11:00,3970,http://localhost:8081/UL_NI_1496.png,13736,18/10/2023 11:00
2270,1,Sensitive,18/10/2023 12:27,3971,http://localhost:8081/UL_NI_1497.png,2.2111E+16,20/10/2023 17:21
1817,1,Not-sensitive,18/10/2023 11:02,3972,http://localhost:8081/UL_NI_1498.png,4279,18/10/2023 11:02
1234,1,Not-sensitive,17/10/2023 12:09,3973,http://localhost:8081/UL_NI_1499.png,1288,17/10/2023 12:09
1874,1,Not-sensitive,18/10/2023 11:05,3974,http://localhost:8081/UL_NI_15.png,3914,18/10/2023 11:05
743,1,Not-sensitive,16/10/2023 16:26,3975,http://localhost:8081/UL_NI_150.png,3323,16/10/2023 16:26
2034,1,Not-sensitive,18/10/2023 11:49,3976,http://localhost:8081/UL_NI_1500.png,1231,18/10/2023 11:49
1239,1,Not-sensitive,17/10/2023 12:09,3977,http://localhost:8081/UL_NI_1501.png,17734,20/10/2023 17:22
1899,1,Not-sensitive,18/10/2023 11:27,3978,http://localhost:8081/UL_NI_1502.png,1733,18/10/2023 11:27
2272,1,Not-sensitive,18/10/2023 12:27,3979,http://localhost:8081/UL_NI_1503.png,1013,18/10/2023 12:27
1303,1,Not-sensitive,17/10/2023 12:14,3980,http://localhost:8081/UL_NI_1504.png,7878,17/10/2023 12:14
496,1,Not-sensitive,16/10/2023 15:36,3981,http://localhost:8081/UL_NI_1505.png,176,16/10/2023 15:36
1207,1,Not-sensitive,17/10/2023 12:07,3982,http://localhost:8081/UL_NI_1506.png,8172,17/10/2023 12:07
1686,1,Not-sensitive,18/10/2023 10:21,3983,http://localhost:8081/UL_NI_1507.png,1074,18/10/2023 10:21
1193,1,Not-sensitive,17/10/2023 12:06,3984,http://localhost:8081/UL_NI_1508.png,304,17/10/2023 12:06
1736,1,Not-sensitive,18/10/2023 10:47,3985,http://localhost:8081/UL_NI_1509.png,2539,18/10/2023 10:47
1515,1,Not-sensitive,17/10/2023 13:23,3986,http://localhost:8081/UL_NI_151.png,1196,17/10/2023 13:23
1760,1,Not-sensitive,18/10/2023 10:58,3987,http://localhost:8081/UL_NI_1510.png,3312,18/10/2023 10:58
2179,1,Not-sensitive,18/10/2023 12:22,3988,http://localhost:8081/UL_NI_1511.png,1703,18/10/2023 12:22
1605,1,Not-sensitive,17/10/2023 13:30,3989,http://localhost:8081/UL_NI_1512.png,2616,17/10/2023 13:30
1647,1,Not-sensitive,17/10/2023 13:33,3990,http://localhost:8081/UL_NI_1513.png,2666,17/10/2023 13:33
1252,1,Not-sensitive,17/10/2023 12:11,3991,http://localhost:8081/UL_NI_1514.png,5589,17/10/2023 12:11
826,1,Not-sensitive,16/10/2023 16:40,3992,http://localhost:8081/UL_NI_1515.png,5103,16/10/2023 16:40
644,1,Not-sensitive,16/10/2023 16:16,3993,http://localhost:8081/UL_NI_1516.png,32,16/10/2023 16:16
2048,1,Sensitive,18/10/2023 11:50,3994,http://localhost:8081/UL_NI_1517.png,4038,18/10/2023 11:50
1844,1,Not-sensitive,18/10/2023 11:04,3995,http://localhost:8081/UL_NI_1518.png,10099,18/10/2023 11:04
1362,1,Not-sensitive,17/10/2023 12:17,3996,http://localhost:8081/UL_NI_1519.png,1455,17/10/2023 12:17
612,1,Not-sensitive,16/10/2023 15:49,3997,http://localhost:8081/UL_NI_152.png,1888,16/10/2023 15:49
2131,1,Not-sensitive,18/10/2023 12:09,3998,http://localhost:8081/UL_NI_1520.png,409,18/10/2023 12:09
1662,1,Not-sensitive,18/10/2023 10:20,3999,http://localhost:8081/UL_NI_1521.png,2967,18/10/2023 10:20
1217,1,Not-sensitive,17/10/2023 12:08,4000,http://localhost:8081/UL_NI_1522.png,9678,17/10/2023 12:08
1308,1,Not-sensitive,17/10/2023 12:14,4001,http://localhost:8081/UL_NI_1523.png,1768,17/10/2023 12:14
1529,1,Not-sensitive,17/10/2023 13:24,4002,http://localhost:8081/UL_NI_1524.png,2627,17/10/2023 13:24
1930,1,Sensitive,18/10/2023 11:45,4003,http://localhost:8081/UL_NI_1525.png,9702,18/10/2023 11:45
1410,1,Not-sensitive,17/10/2023 13:10,4004,http://localhost:8081/UL_NI_1526.png,20828,17/10/2023 13:10
1825,1,Not-sensitive,18/10/2023 11:02,4005,http://localhost:8081/UL_NI_1527.png,9499,18/10/2023 11:02
1809,1,Not-sensitive,18/10/2023 11:01,4006,http://localhost:8081/UL_NI_1528.png,1211,18/10/2023 11:01
2171,1,Not-sensitive,18/10/2023 12:22,4007,http://localhost:8081/UL_NI_1529.png,2189,18/10/2023 12:22
1258,1,Not-sensitive,17/10/2023 12:11,4008,http://localhost:8081/UL_NI_153.png,1628,17/10/2023 12:11
1292,1,Not-sensitive,17/10/2023 12:13,4009,http://localhost:8081/UL_NI_1530.png,3012,17/10/2023 12:13
2050,1,Not-sensitive,18/10/2023 11:50,4010,http://localhost:8081/UL_NI_1531.png,7606,18/10/2023 11:50
2282,1,Not-sensitive,18/10/2023 12:28,4011,http://localhost:8081/UL_NI_1532.png,1296,18/10/2023 12:28
2052,1,Not-sensitive,18/10/2023 11:51,4012,http://localhost:8081/UL_NI_1533.png,17184,18/10/2023 11:51
1858,1,Not-sensitive,18/10/2023 11:05,4013,http://localhost:8081/UL_NI_1534.png,96,18/10/2023 11:05
1337,1,Not-sensitive,17/10/2023 12:16,4014,http://localhost:8081/UL_NI_1535.png,2408,17/10/2023 12:16
1257,1,Not-sensitive,17/10/2023 12:11,4015,http://localhost:8081/UL_NI_1536.png,36,17/10/2023 12:11
1848,1,Not-sensitive,18/10/2023 11:04,4016,http://localhost:8081/UL_NI_1537.png,1.2409E+16,18/10/2023 11:04
1663,1,Not-sensitive,18/10/2023 10:20,4017,http://localhost:8081/UL_NI_1538.png,1779,18/10/2023 10:20
1392,1,Not-sensitive,17/10/2023 13:08,4018,http://localhost:8081/UL_NI_1539.png,9304,17/10/2023 13:08
602,1,Not-sensitive,16/10/2023 15:48,4019,http://localhost:8081/UL_NI_154.png,3647,16/10/2023 15:48
1628,1,Not-sensitive,17/10/2023 13:32,4020,http://localhost:8081/UL_NI_1540.png,7992,17/10/2023 13:32
2249,1,Not-sensitive,18/10/2023 12:26,4021,http://localhost:8081/UL_NI_1541.png,1675,18/10/2023 12:26
1845,1,Not-sensitive,18/10/2023 11:04,4022,http://localhost:8081/UL_NI_1542.png,188,18/10/2023 11:04
1952,1,Not-sensitive,18/10/2023 11:46,4023,http://localhost:8081/UL_NI_1543.png,6917,18/10/2023 11:46
1593,1,Not-sensitive,17/10/2023 13:29,4024,http://localhost:8081/UL_NI_1544.png,8955,17/10/2023 13:29
2202,1,Not-sensitive,18/10/2023 12:23,4025,http://localhost:8081/UL_NI_1545.png,1831,18/10/2023 12:23
1701,1,Not-sensitive,18/10/2023 10:30,4026,http://localhost:8081/UL_NI_1546.png,1779,18/10/2023 10:30
1989,1,Not-sensitive,18/10/2023 11:47,4027,http://localhost:8081/UL_NI_1547.png,1125,18/10/2023 11:47
2246,1,Not-sensitive,18/10/2023 12:26,4028,http://localhost:8081/UL_NI_1548.png,1507,18/10/2023 12:26
2082,1,Not-sensitive,18/10/2023 12:06,4029,http://localhost:8081/UL_NI_1549.png,1801,18/10/2023 12:06
1341,1,Not-sensitive,17/10/2023 12:16,4030,http://localhost:8081/UL_NI_155.png,305,17/10/2023 12:16
1458,1,Not-sensitive,17/10/2023 13:17,4031,http://localhost:8081/UL_NI_1550.png,4576,17/10/2023 13:17
2155,1,Not-sensitive,18/10/2023 12:21,4032,http://localhost:8081/UL_NI_1551.png,1667,18/10/2023 12:21
1443,1,Not-sensitive,17/10/2023 13:15,4033,http://localhost:8081/UL_NI_1552.png,19117,17/10/2023 13:15
1286,1,Not-sensitive,17/10/2023 12:13,4034,http://localhost:8081/UL_NI_1553.png,1492,17/10/2023 12:13
2326,1,Not-sensitive,18/10/2023 12:30,4035,http://localhost:8081/UL_NI_1554.png,2015,18/10/2023 12:30
1667,1,Not-sensitive,18/10/2023 10:20,4036,http://localhost:8081/UL_NI_1555.png,1837,18/10/2023 10:20
1428,1,Sensitive,17/10/2023 13:13,4037,http://localhost:8081/UL_NI_1556.png,41704,17/10/2023 13:13
1281,1,Not-sensitive,17/10/2023 12:12,4038,http://localhost:8081/UL_NI_1557.png,4441,17/10/2023 12:12
506,1,Sensitive,16/10/2023 15:38,4039,http://localhost:8081/UL_NI_1558.png,7847,16/10/2023 15:38
1311,1,Not-sensitive,17/10/2023 12:14,4040,http://localhost:8081/UL_NI_1559.png,5335,17/10/2023 12:14
2018,1,Not-sensitive,18/10/2023 11:49,4041,http://localhost:8081/UL_NI_156.png,1286,18/10/2023 11:49
1481,1,Not-sensitive,17/10/2023 13:19,4042,http://localhost:8081/UL_NI_1560.png,8116,17/10/2023 13:19
1266,1,Not-sensitive,17/10/2023 12:12,4043,http://localhost:8081/UL_NI_1561.png,5078,17/10/2023 12:12
634,1,Not-sensitive,16/10/2023 15:51,4044,http://localhost:8081/UL_NI_1562.png,11984,16/10/2023 15:51
688,1,Not-sensitive,16/10/2023 16:21,4045,http://localhost:8081/UL_NI_1563.png,8932,16/10/2023 16:21
1745,1,Not-sensitive,18/10/2023 10:48,4046,http://localhost:8081/UL_NI_1564.png,4875,18/10/2023 10:48
2164,1,Not-sensitive,18/10/2023 12:22,4047,http://localhost:8081/UL_NI_1565.png,505,18/10/2023 12:22
2236,1,Not-sensitive,18/10/2023 12:25,4048,http://localhost:8081/UL_NI_1566.png,2153,18/10/2023 12:25
1295,1,Not-sensitive,17/10/2023 12:13,4049,http://localhost:8081/UL_NI_1567.png,923,17/10/2023 12:13
1854,1,Not-sensitive,18/10/2023 11:04,4050,http://localhost:8081/UL_NI_1568.png,2427,18/10/2023 11:04
431,1,Not-sensitive,16/10/2023 15:29,4051,http://localhost:8081/UL_NI_1569.png,3397,16/10/2023 15:29
1576,1,Not-sensitive,17/10/2023 13:28,4052,http://localhost:8081/UL_NI_157.png,3311,17/10/2023 13:28
796,1,Not-sensitive,16/10/2023 16:33,4053,http://localhost:8081/UL_NI_1570.png,10721,16/10/2023 16:33
1691,1,Not-sensitive,18/10/2023 10:21,4054,http://localhost:8081/UL_NI_1571.png,4503,18/10/2023 10:21
2044,1,Not-sensitive,18/10/2023 11:50,4055,http://localhost:8081/UL_NI_1572.png,601,18/10/2023 11:50
410,1,Not-sensitive,16/10/2023 15:26,4056,http://localhost:8081/UL_NI_1573.png,8229,16/10/2023 15:26
399,1,Not-sensitive,16/10/2023 15:23,4057,http://localhost:8081/UL_NI_1574.png,10585,16/10/2023 15:23
716,1,Not-sensitive,16/10/2023 16:23,4058,http://localhost:8081/UL_NI_1575.png,17002,20/10/2023 17:22
1229,1,Not-sensitive,17/10/2023 12:08,4059,http://localhost:8081/UL_NI_1576.png,2508,17/10/2023 12:08
511,1,Not-sensitive,16/10/2023 15:38,4060,http://localhost:8081/UL_NI_1577.png,3213,16/10/2023 15:38
1711,1,Not-sensitive,18/10/2023 10:39,4061,http://localhost:8081/UL_NI_1578.png,193,18/10/2023 10:39
1780,1,Not-sensitive,18/10/2023 10:59,4062,http://localhost:8081/UL_NI_1579.png,228,18/10/2023 10:59
748,1,Not-sensitive,16/10/2023 16:27,4063,http://localhost:8081/UL_NI_158.png,23741,16/10/2023 16:27
1442,1,Sensitive,17/10/2023 13:14,4064,http://localhost:8081/UL_NI_1580.png,1522,17/10/2023 13:14
1866,1,Not-sensitive,18/10/2023 11:05,4065,http://localhost:8081/UL_NI_1581.png,1028,18/10/2023 11:05
1352,1,Not-sensitive,17/10/2023 12:17,4066,http://localhost:8081/UL_NI_1582.png,1156,17/10/2023 12:17
1416,1,Not-sensitive,17/10/2023 13:10,4067,http://localhost:8081/UL_NI_1583.png,13934,17/10/2023 13:10
1749,1,Not-sensitive,18/10/2023 10:49,4068,http://localhost:8081/UL_NI_1584.png,6055,18/10/2023 10:49
2053,1,Not-sensitive,18/10/2023 11:51,4069,http://localhost:8081/UL_NI_1585.png,2666,18/10/2023 11:51
1421,1,Not-sensitive,17/10/2023 13:11,4070,http://localhost:8081/UL_NI_1586.png,1884,17/10/2023 13:11
2073,1,Sensitive,18/10/2023 12:05,4071,http://localhost:8081/UL_NI_1587.png,2759,18/10/2023 12:05
1497,1,Sensitive,17/10/2023 13:21,4072,http://localhost:8081/UL_NI_1588.png,7637,17/10/2023 13:21
1445,1,Not-sensitive,17/10/2023 13:15,4073,http://localhost:8081/UL_NI_1589.png,25061,17/10/2023 13:15
1324,1,Sensitive,17/10/2023 12:15,4074,http://localhost:8081/UL_NI_159.png,1613,17/10/2023 12:15
2036,1,Not-sensitive,18/10/2023 11:50,4075,http://localhost:8081/UL_NI_1590.png,1152,18/10/2023 11:50
1243,1,Not-sensitive,17/10/2023 12:10,4076,http://localhost:8081/UL_NI_1591.png,2909,17/10/2023 12:10
2209,1,Not-sensitive,18/10/2023 12:24,4077,http://localhost:8081/UL_NI_1592.png,1599,18/10/2023 12:24
2257,1,Not-sensitive,18/10/2023 12:26,4078,http://localhost:8081/UL_NI_1593.png,1133,18/10/2023 12:26
2227,1,Not-sensitive,18/10/2023 12:25,4079,http://localhost:8081/UL_NI_1594.png,1164,18/10/2023 12:25
1843,1,Not-sensitive,18/10/2023 11:03,4080,http://localhost:8081/UL_NI_1595.png,1417,18/10/2023 11:03
1449,1,Not-sensitive,17/10/2023 13:16,4081,http://localhost:8081/UL_NI_1596.png,15361,17/10/2023 13:16
1873,1,Sensitive,18/10/2023 11:05,4082,http://localhost:8081/UL_NI_1597.png,26719,18/10/2023 11:05
2114,1,Not-sensitive,18/10/2023 12:08,4083,http://localhost:8081/UL_NI_1598.png,7678,18/10/2023 12:08
1933,1,Not-sensitive,18/10/2023 11:45,4084,http://localhost:8081/UL_NI_1599.png,11216,18/10/2023 11:45
2011,1,Not-sensitive,18/10/2023 11:48,4085,http://localhost:8081/UL_NI_16.png,1306,18/10/2023 11:48
2169,1,Not-sensitive,18/10/2023 12:22,4086,http://localhost:8081/UL_NI_160.png,936,18/10/2023 12:22
1251,1,Not-sensitive,17/10/2023 12:11,4087,http://localhost:8081/UL_NI_1600.png,4846,17/10/2023 12:11
744,1,Not-sensitive,16/10/2023 16:27,4088,http://localhost:8081/UL_NI_1601.png,3946,16/10/2023 16:27
430,1,Not-sensitive,16/10/2023 15:29,4089,http://localhost:8081/UL_NI_1602.png,282,16/10/2023 15:29
2162,1,Not-sensitive,18/10/2023 12:22,4090,http://localhost:8081/UL_NI_1603.png,2878,18/10/2023 12:22
1608,1,Not-sensitive,17/10/2023 13:30,4091,http://localhost:8081/UL_NI_1604.png,2597,17/10/2023 13:30
1951,1,Not-sensitive,18/10/2023 11:46,4092,http://localhost:8081/UL_NI_1605.png,1589,18/10/2023 11:46
403,1,Not-sensitive,16/10/2023 15:23,4093,http://localhost:8081/UL_NI_1606.png,2499,16/10/2023 15:23
479,1,Not-sensitive,16/10/2023 15:35,4094,http://localhost:8081/UL_NI_1607.png,2553,16/10/2023 15:35
1508,1,Not-sensitive,17/10/2023 13:22,4095,http://localhost:8081/UL_NI_1608.png,2355,17/10/2023 13:22
810,1,Not-sensitive,16/10/2023 16:35,4096,http://localhost:8081/UL_NI_1609.png,9191,16/10/2023 16:35
1357,1,Not-sensitive,17/10/2023 12:17,4097,http://localhost:8081/UL_NI_161.png,1109,17/10/2023 12:17
